coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Jun 03 14:53:07 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160380,w-warszawie-mozna-zaszczepic-sie-od-reki-punkty-dzialaja-nawet.html",3,1400465576233824268,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/it3kuXC7Qa
Miejskie punkty masowych szczepień w Warszawie działają nawet w Boże Ciało. Można się zaszczepić od ręki. Nie ma kolejek.",https://twitter.com/GazetaStoleczna/status/1400465576233824268,Wed May 14 12:06:47 +0000 2014,2494096068,false,"Wyborcza Warszawa. Najlepsze i najszybsze wiadomości z Warszawy,
Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/etuQfiKK9b",254,19191,365,151,,Wyborcza.pl Warszawa,GazetaStoleczna,40289,,http://warszawa.wyborcza.pl,false
,Thu Jun 03 15:07:22 +0000 2021,GrupettoWarszawa WorldBicycleDay2021,https://twitter.com/molszew77/status/1400434495791276034/photo/1,,0,1400469161747222531,,,,pl,,false,,6,1400434495791276034,molszew77,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","W Światowy Dzień Roweru, ale też na co dzień - polecam!🚴‍♂️ 
#GrupettoWarszawa
#WorldBicycleDay2021 https://t.co/e5vq0O5o9m",https://twitter.com/warszawa/status/1400469161747222531,Wed Oct 06 14:07:01 +0000 2010,199290168,false,Oficjalny profil miasta stołecznego Warszawy | The official account of the Capital City of Warsaw,15094,314255,201,276,"Warszawa, Polska",Warszawa,warszawa,41849,,https://www.um.warszawa.pl,false
,Thu Jun 03 15:34:53 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27138460.html",0,1400476088632066052,,,,pl,,false,,41,1400392428574674948,Bart_Wielinski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chińskie kamery na willi @AndrzejDuda. ""Ryzyko inwigilacji ze strony Pekinu"" https://t.co/jTu9NPl8zb",https://twitter.com/DoniecTeresa/status/1400476088632066052,Thu Apr 16 07:45:10 +0000 2020,1250691624038006785,false,,118465,350,666,1,,Teresa Doniec,DoniecTeresa,102994,,,false
,Thu Jun 03 16:07:17 +0000 2021,,,,1,1400484242069626888,APPiotr,1400481976046522373,598125560,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@APPiotr Wrocławskiego Rudego 102 można dziś oglądać w Muzeum Motoryzacji i Techniki w Otrębusach pod Warszawą.W Poznaniu prezentowany jest przekrój T-34-85, który był wykorzystywany w trakcie filmowania scen we wnętrzu .",https://twitter.com/Polina12180179/status/1400484242069626888,Sun Oct 25 20:48:06 +0000 2020,1320467115783163909,false,...,34770,1620,1022,0,,Majka,Polina12180179,51658,,,false
,Thu Jun 03 16:00:31 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160758,krzyk-i-odsloniete-dekolty-kobiet-w-centrum-warszawy-dla-bialorusi.html?_ga=2.76018524.851691263.1618894311-854853071.1618894311#S.main_topic-K.C-B.2-L.2.maly",6,1400482539274477569,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Głodują. https://t.co/3vgAs0FrGh,https://twitter.com/BWicinski/status/1400482539274477569,Mon Feb 06 13:03:34 +0000 2012,484750146,false,Przyjaciel Niemiec i Izraela. Polityka od rana. Ojciec osiemnastoletniej Natalii. Rocznik 1976. Stan wolny. Profilaktyka raka jelita grubego.,42980,13022,262,73,Polska.,BWiciński,BWicinski,127078,,,false
,Thu Jun 03 16:32:36 +0000 2021,,,,0,1400490613456478212,Julia_Salomea,1400177436906696706,1326480141682413600,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Julia_Salomea @trzaskowski_ @SKM_Warszawa @warszawa @WTP_Warszawa masz racje tecza jest sliczna🥰,https://twitter.com/Maciej34744705/status/1400490613456478212,Sun Nov 22 14:12:51 +0000 2020,1330514516342398979,false,"🇵🇱🇪🇺🏳️‍🌈✝️he/him „Szedłem ulicą i widziałem ludzi, ale nie widziałem człowieczeństwa”",30957,311,1137,4,Poland,Maciej,Maciej34744705,9294,,,false
,Thu Jun 03 16:03:19 +0000 2021,,https://twitter.com/ewefemme/status/1400478509282336778/photo/1,,0,1400483243984568320,,,,pl,,false,,3,1400478509282336778,ewefemme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bedo frytki Pod rurą😊  rowerowa Warszawa wie, gdzie to☝ https://t.co/Bdmbb86OVH",https://twitter.com/polskawruinie2/status/1400483243984568320,Thu Nov 15 17:03:25 +0000 2018,1063115265712513024,false,"„11 przykazanie: nie bądź obojętny, bo jeżeli nie, to się nawet nie obejrzycie jak na was, jak na waszych potomków, ""jakieś Auschwitz"" nagle spadnie z nieba”",233174,18103,1160,51,"Pomorskie, Polska",@PolskawRuinie2🇵🇱,polskawruinie2,248227,,,false
,Thu Jun 03 15:10:14 +0000 2021,Wypadek Warszawa utrudnienia mazowieckie,,,0,1400469884979580930,,,,pl,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#Wypadek w #Warszawa w Al. Jerozolimskich na wysokości Warszawy Centralnej. Występują #utrudnienia w ruchu w kierunku Starej Ochoty. #mazowieckie,https://twitter.com/NaviExpert/status/1400469884979580930,Thu Feb 25 08:13:28 +0000 2010,117343071,false,"Najświeższe informacje z polskich dróg od NaviExpert, producenta nawigacji online na smartfony i tablety.",1184,4896,5,57,Poznań,NaviExpert,NaviExpert,85826,,http://www.naviexpert.pl,false
,Thu Jun 03 14:57:08 +0000 2021,,https://twitter.com/ewefemme/status/1400466588474695682/video/1,,2,1400466588474695682,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",🤩🤩 ptasie trele z Warszawą w tle🤩 https://t.co/oEmTEmHFzz,https://twitter.com/ewefemme/status/1400466588474695682,Thu Feb 07 20:34:02 +0000 2019,1093608850354290688,false,"COŚ JEST ZE ŚWIATEM NIE TAK...🧐 
#Polska #Równość #PrawaObywatelskie #PrawaKobiet #Feminizm #Ateizm #Gender #Różnorodność❤️
PIS i Konfa precz
Z twitterem na ty",73456,5163,1260,13,🌍🇪🇺 🇵🇱 ,Ewe🇪🇺Unijka #SilniRazem #StrajkKobiet #WolneSądy,ewefemme,90177,,https://www.youtube.com/channel/UCNvWfCxJFrtaOSJCT47ETfA,false
,Thu Jun 03 16:09:06 +0000 2021,,https://twitter.com/Arkadiu62892963/status/1400484699546566656/photo/1,,4,1400484699546566656,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","140 lat temu w Grodnie urodził się Juliusz Rómmel, generał Wojska Polskiego, uczestnik wojny polsko-bolszewickiej 1920 r., w czasie kampanii polskiej w 1939 r. dowódca Armii „Łódź”, a następnie Armii „Warszawa”; w okresie wojny w niewoli niemieckiej. https://t.co/ftrfsmGeVF",https://twitter.com/Arkadiu62892963/status/1400484699546566656,Fri Jun 28 15:10:38 +0000 2019,1144624150155341825,false,,14883,775,1901,1,,Arkadiusz Głuszczuk,Arkadiu62892963,8657,,,false
,Thu Jun 03 15:04:24 +0000 2021,Warszawa,,,0,1400468414603448325,,,,pl,,,,373,1390015829199175683,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bartycka 24/26 paw. 45

Pani Jagoda od 30 lat prowadzi sklep z antykami. W sklepie możemy znaleźć przedmioty z różnych części świata.
Przez kwarantannę dochody sklepu spadły aż  o 80%, rzadko zaglądają tu klienci. Warszawo - pomóżmy Pani Jagodzie! https://t.co/yANb0t46KJ",https://twitter.com/pshemyslav1984/status/1400468414603448325,Thu Feb 06 18:44:25 +0000 2014,2328621843,false,"Fan, fanatyk? Legia ! Śmietnik prywatny! Odczucia chwilę po ! Tu jest na gorąco - pod emocjami.",5694,195,953,0,Warszawa,Przemek J,pshemyslav1984,5901,,,false
,Thu Jun 03 16:00:01 +0000 2021,,https://twitter.com/warszawa/status/1400482412014960642/video/1,,43,1400482412014960642,,,,pl,,false,,4,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Plac Zbawiciela już w letniej odsłonie❗️☀️💛 Dla Waszego bezpieczeństwa i komfortu powiększyliśmy przestrzeń ogródków restauracyjnych, a barierki zabezpieczające ozdobiliśmy pracami konkursowymi stworzonymi przez mieszkańców: Monikę Prus, Igora Chołdę i Krzysztofa Wocia 💜🎨🤩 https://t.co/4E4vCTw0pq",https://twitter.com/warszawa/status/1400482412014960642,Wed Oct 06 14:07:01 +0000 2010,199290168,false,Oficjalny profil miasta stołecznego Warszawy | The official account of the Capital City of Warsaw,15094,314255,201,276,"Warszawa, Polska",Warszawa,warszawa,41849,,https://www.um.warszawa.pl,false
,Thu Jun 03 16:02:38 +0000 2021,,,,0,1400483071770738688,warszawa,1400482412014960642,199290168,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@warszawa @jarek_osowski nie wygląda tak tragicznie.,https://twitter.com/C3NTRUM/status/1400483071770738688,Fri Dec 07 22:38:08 +0000 2018,1071172030547066881,false,,6975,168,409,3,Warszawa,Center,C3NTRUM,19806,,,false
"2.1549,41.39279",Thu Jun 03 15:09:38 +0000 2021,,,http://tinyurl.com/y5rz5nwe,0,1400469734701682689,,,,pl,"Barcelona, Spain",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>",Weekendowe prace przy POW i frezowanie na Białołęce. Będą objazdy i zmiany w komunikacji miejskiej https://t.co/rqnjnXlDzU,https://twitter.com/pidybi/status/1400469734701682689,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,340,575,597,247,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,638587,,,false
,Thu Jun 03 17:54:14 +0000 2021,,,http://m.st,1,1400511154225651715,HolinkaPis,1400392022620573696,1218835840656429000,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HolinkaPis Ja wygrałam w sądzie z https://t.co/fDxKL1MZFG. Warszawa, sprawa biletu komunikacji miejskiej. Czasem się uda. 😂",https://twitter.com/Betinkat/status/1400511154225651715,Thu May 21 15:48:00 +0000 2015,3293184856,false,"Od zawsze wyborca PiS, rodowita warszawianka. Lubię dyskutować. Mam poczucie humoru i lubię żartować. Katolik praktykująca.",22108,1007,986,0,Warszawa,Beata Trojanowicz,Betinkat,23537,,,false
,Thu Jun 03 17:19:14 +0000 2021,GrupettoWarszawa WorldBicycleDay2021,https://twitter.com/molszew77/status/1400434495791276034/photo/1,,0,1400502349681074180,,,,pl,,false,,6,1400434495791276034,molszew77,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W Światowy Dzień Roweru, ale też na co dzień - polecam!🚴‍♂️ 
#GrupettoWarszawa
#WorldBicycleDay2021 https://t.co/e5vq0O5o9m",https://twitter.com/SKM_Warszawa/status/1400502349681074180,Fri Mar 06 08:13:37 +0000 2020,1235840861323145216,false,Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.,5326,1119,201,16,Warszawa,SKM_Warszawa,SKM_Warszawa,11835,,http://www.skm.warszawa.pl/,false
,Thu Jun 03 18:01:26 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27138460,chinskie-kamery-na-willi-prezydenta-dudy-posel-zlozyl-interpelacje.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",0,1400512967792332802,,,,pl,,false,,30,1400375064122560516,gazeta_wyborcza,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chińskie kamery na willi prezydenta Dudy. ""Ryzyko inwigilacji ze strony Pekinu"" #wyborcza https://t.co/KnY9TpSyAZ",https://twitter.com/z1i9m0n6y/status/1400512967792332802,Sun Dec 30 00:09:22 +0000 2018,1079167521952055296,false,Lubię czytać instrukcje obsługi cywilizacji.,20611,231,110,1,,Z1i9m0n6y,z1i9m0n6y,14917,,,false
,Thu Jun 03 17:02:04 +0000 2021,WARSZAWA MAPA Korkometr Traffic AutoMapaAlert Korek Utrudnienia KorkometrWARSZAWA,https://twitter.com/AutoMapa/status/1400498028897767432/photo/1,,0,1400498028897767432,,,,pl,,false,,0,,,"<a href=""https://www.korkometr.pl"" rel=""nofollow"">KorkometrPL</a>","#WARSZAWA
Aktualna #MAPA korków przekraczających 10 minut

⚠️ #Korkometr: 2/12
🕖 Godzina: 19:00

#Traffic #AutoMapaAlert #Korek #Utrudnienia #KorkometrWARSZAWA
.@tvnwarszawa .@rdcpolskieradio .@GazetaStoleczna https://t.co/TWUKJDi62S",https://twitter.com/AutoMapa/status/1400498028897767432,Thu Apr 23 08:29:11 +0000 2009,34567578,false,"Oficjalny profil AutoMapy - najpopularniejszego polskiego programu do nawigacji. Ominiemy z Tobą korki, ostrzeżemy przed radarami. #Korkometr #Nawigacja #AutoCB",439,1906,139,18,Polska,AutoMapa,AutoMapa,62163,,https://www.automapa.pl,false
,Thu Jun 03 18:05:39 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400514029530009604,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/apadewski/status/1400514029530009604,Sat Feb 19 22:58:18 +0000 2011,254750088,false,,12871,137,171,3,"Беларусь, Эўропа",padewski,apadewski,10585,,,false
,Thu Jun 03 17:52:34 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400510735625641988,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/longin_graczyk/status/1400510735625641988,Sat Jul 15 14:41:23 +0000 2017,886234239515144192,false,,162253,104,299,0,,Longin Graczyk,longin_graczyk,50228,,,false
,Thu Jun 03 17:29:17 +0000 2021,Warszawa,,,0,1400504877147725830,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/Piotr_Palij/status/1400504877147725830,Sat Dec 14 05:27:37 +0000 2013,2245046670,false,"Gdzie postawić przecinek?  Dobrą zasadą przy pisaniu komentarza jest pomyśleć, czy byłbyś w stanie powiedzieć komuś, to samo prosto w twarz. Empiryk , ateista.",117968,1070,1169,1,San Escobar,Piotr Palij,Piotr_Palij,10877,,,false
,Thu Jun 03 16:59:44 +0000 2021,Okuniew Warszawa Niepodległa wybory Historia,,https://www.rdc.pl/informacje/jan-olszewski-zostanie-upamietniony-w-podwarszawskim-okuniewie-posluchaj/,0,1400497439711301637,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jutro przed południem w #Okuniew pod #Warszawa zostanie odsłonięty pomnik Jana Olszewskiego - jednego z ojców współczesnej Polski

#Niepodległa #wybory #Historia 
https://t.co/vryLugEpen",https://twitter.com/rdcpolskieradio/status/1400497439711301637,Wed Sep 22 15:27:55 +0000 2010,193735706,false,"Największa stacja radiowa na Mazowszu. Warszawska rozgłośnia Polskiego Radia z ośrodkami w Radomiu, Płocku, Ciechanowie, Ostrołęce i Siedlcach #RDC",6501,7603,492,103,Warsaw,Polskie Radio RDC,rdcpolskieradio,71860,,http://www.rdc.pl,false
,Thu Jun 03 16:48:28 +0000 2021,,,,0,1400494603711795201,,,,pl,,,,1,1400237956456124417,Bogda62712791,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ronin_Pol Warszawa. Przed Biedronka na Mlynowie 12 zł,https://twitter.com/2225kuc/status/1400494603711795201,Sun Jan 22 12:48:34 +0000 2012,471046989,false,Kocham Polski Lwów.,510719,2489,2758,66,Polska,kuc krystyna,2225kuc,446114,,,false
,Thu Jun 03 17:02:23 +0000 2021,,,,1,1400498107855556608,summerlivia2,1400490088002473984,1328428104713465900,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@summerlivia2 Warszawa 23,https://twitter.com/woj_w77/status/1400498107855556608,Wed Apr 23 10:13:12 +0000 2014,2503737448,false,,100426,1467,2780,4,,Wojtek_Wawa,woj_w77,49935,,,false
,Thu Jun 03 16:39:46 +0000 2021,KSHalinów ŁączyNasRadość,https://twitter.com/pks_radosc/status/1400492417070080004/photo/1,https://www.youtube.com/watch?v=2ba1kEz3EVk https://regiowyniki.pl/mecz/39387/Pilka_Nozna/Mazowieckie/Klasa_A/,2,1400492417070080004,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sezon 2020/2021 - A-klasa, gr. Warszawa II - 24. kolejka 

🆚 #KSHalinów
🗓️ Piątek (04.06)
🏟️ Długa Kościelna, ul. Wesoła 6
🕐 g. 18:00
🎥 Skrót (video) meczu z jesieni: https://t.co/eWacnjmsFl
💻 Relacja LIVE: https://t.co/TDUdGg7fPr

@BETFANPL @PZPNGrassroots #ŁączyNasRadość https://t.co/Dw7sXdZDfO",https://twitter.com/pks_radosc/status/1400492417070080004,Fri Sep 19 13:08:31 +0000 2014,2775747249,false,Oficjalne konto klubu PKS Radość,5498,736,825,9,"ul. Wielowiejska, Warszawa",PKS RADOŚĆ,pks_radosc,1641,,http://pksradosc.com.pl/,false
,Thu Jun 03 16:55:16 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27159933,miasto-ustawilo-noca-zapory-na-pl-zbawiciela-wiemy-jak-wygladaja.html",2,1400496316875214850,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/2uPtxVif9K
Stanęły w nocy ze środy na czwartek. Ich wygląd miasto trzymało do końca w tajemnicy. Jak Wam się podobają betonowe zapory na pl. Zbawiciela?",https://twitter.com/GazetaStoleczna/status/1400496316875214850,Wed May 14 12:06:47 +0000 2014,2494096068,false,"Wyborcza Warszawa. Najlepsze i najszybsze wiadomości z Warszawy,
Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/etuQfiKK9b",254,19191,365,151,,Wyborcza.pl Warszawa,GazetaStoleczna,40289,,http://warszawa.wyborcza.pl,false
,Thu Jun 03 16:56:58 +0000 2021,,,,1,1400496742718640131,Tomiealing1,1400494556978814977,1224762432796733400,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Tomiealing1 @PolitWerkstatt Mimo wszystko to centrum i bardzo ruchliwe centrum turystyczne. Londyn to nie wieś Warszawa. Sam Council Greenwich jest kilkanaście razy większy od wsi Warszawa.,https://twitter.com/_costerin/status/1400496742718640131,Fri Feb 03 16:36:36 +0000 2012,482188855,false,"Against eugenic & islamisation. From nazi Germany and soviet union to European Union,a never ending story of destruction",188232,2570,4684,53,Cosas de la Vida,m m 💯,_costerin,213275,,,false
,Thu Jun 03 17:31:21 +0000 2021,,,,2,1400505396125736961,RafaK10178568,1400505276323794946,1007683591881584600,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RafaK10178568 Zegrzyńskie pod Warszawą .,https://twitter.com/Goshka36577247/status/1400505396125736961,Wed Dec 16 10:33:30 +0000 2020,1339156468457680896,false,wąż wielokrotnie zrzuca skórę ale nadal jest wężem,179118,8532,8323,10,,Goshka,Goshka36577247,59106,,,false
,Thu Jun 03 17:41:41 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160758.html",0,1400507998125101059,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Krzyk i odsłonięte dekolty kobiet w centrum Warszawy. Dla Białorusi‼️⤵️ https://t.co/K8cQxcmIHw,https://twitter.com/RyszardZajdel/status/1400507998125101059,Tue Feb 03 17:13:25 +0000 2015,3014760993,false,"Kosmologia,Astronomia, fizyka,historia,polityka i sport to moje życiowe pasje.Były działacz NSZZ Solidarność w latach;1980-96 i były warszawski radny.",15394,251,379,1,"Warszawa, Mazowieckie",Ryszard Zajdel,RyszardZajdel,31664,,,false
,Thu Jun 03 17:16:14 +0000 2021,Warszawa,,,0,1400501592315551744,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/mardently_/status/1400501592315551744,Fri Apr 15 16:45:51 +0000 2016,721016699387056128,false,"What are men to rocks and mountains? she/her, fan account #twitteroweksiazkary",35348,1397,1603,1,Terrasen,alicja,mardently_,9319,,,false
,Thu Jun 03 17:55:08 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400511384538988547,,,,pl,,false,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/free_warsaw/status/1400511384538988547,Thu Oct 29 23:50:19 +0000 2020,1321962492294254592,false,Free people in free city,169409,448,697,6,"Warszawa, Polska",Free City of Warsaw,free_warsaw,149314,,,false
,Thu Jun 03 17:50:55 +0000 2021,kosaćce obpowsin kosaciec iris ogródbotaniczny Warszawa,,,0,1400510321559851012,,,,pl,,,,4,1400338802489581569,obpowsin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ogrodowa kolekcja #kosaćce poleca się na długi, czerwcowy weekend 🙂

#obpowsin #kosaciec #iris #ogródbotaniczny #Warszawa #ursynów #powsin https://t.co/S0VloHYGtH",https://twitter.com/SKM_Warszawa/status/1400510321559851012,Fri Mar 06 08:13:37 +0000 2020,1235840861323145216,false,Informacje Biura Komunikacji Szybkiej Kolei Miejskiej w Warszawie. RT nie oznacza poparcia.,5326,1119,201,16,Warszawa,SKM_Warszawa,SKM_Warszawa,11835,,http://www.skm.warszawa.pl/,false
,Thu Jun 03 17:26:44 +0000 2021,Warszawa,,,0,1400504234932637707,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/eggsystencja/status/1400504234932637707,Wed Aug 21 08:41:46 +0000 2013,1687814269,false,,13559,46,119,0,,☾💙💛,eggsystencja,4576,,,false
,Thu Jun 03 17:48:40 +0000 2021,StandWithBelarus,https://twitter.com/MichalSzczerba/status/1400509272979615746/photo/1,,0,1400509756222193673,,,,pl,,true,,96,1400509272979615746,MichalSzczerba,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Warszawa czeka na @Tsihanouskaya. #StandWithBelarus https://t.co/NSCx89TdY7,https://twitter.com/Klaudia__29/status/1400509756222193673,Thu Jul 18 11:47:23 +0000 2019,1151820757514838016,false,Jeszcze będzie normalnie...❤️🇵🇱❤️ Studentka.🎓 Mieszkanka polskiej wsi. 🌾🌻🇵🇱🤝🇪🇺,115150,1313,4453,2,"Kujawsko-Pomorskie, Polska",Klaudia O.,Klaudia__29,52005,,,false
,Thu Jun 03 16:56:23 +0000 2021,Warszawa,,,0,1400496598073884673,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/B4NGCH4NI/status/1400496598073884673,Sun Feb 28 16:29:49 +0000 2021,1366063022859558920,false,"'Whatever you're having a hard time it's ok to come to us' #Bangchan
ATEEZ Stray Kids TO1 TARGET",10427,251,317,3,They/Them,Sam🥂MINGI IS BACK!!!,B4NGCH4NI,2309,,,false
,Thu Jun 03 17:00:09 +0000 2021,samesztosy muzyka DJ Warszawa podcast,https://twitter.com/radiokampus/status/1400497546737459203/photo/1,https://ift.tt/2tu5gRx,0,1400497546737459203,,,,pl,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",👉👉👉 Gramy #samesztosy! Posłuchaj naszych audycji muzycznych - wejdź na https://t.co/yMq1sghMYO #muzyka #DJ #Warszawa #podcast https://t.co/CP3qshkx7k,https://twitter.com/radiokampus/status/1400497546737459203,Wed Jun 17 12:10:57 +0000 2009,47939704,false,"Same sztosy! 📻 #Warszawa i okolice - 97,1 FM i https://t.co/V3IDUakInJ #hiphop #alternative #rock #dnb #funk #house #muzyka",1478,4783,2248,117,"Warsaw, Poland","Radio Kampus 97,1 FM",radiokampus,31277,,http://www.radiokampus.fm,false
,Thu Jun 03 16:36:15 +0000 2021,Wypadek Warszawa utrudnienia mazowieckie,,,0,1400491531832807426,,,,pl,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#Wypadek w #Warszawa w Al. Niepodległości przed skrzyżowaniem z Al. Armii Ludowej. Występują #utrudnienia w ruchu w kierunku Żoliborza. #mazowieckie,https://twitter.com/NaviExpert/status/1400491531832807426,Thu Feb 25 08:13:28 +0000 2010,117343071,false,"Najświeższe informacje z polskich dróg od NaviExpert, producenta nawigacji online na smartfony i tablety.",1184,4896,5,57,Poznań,NaviExpert,NaviExpert,85826,,http://www.naviexpert.pl,false
